time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1590192488.40003371,0.00810312,0.00525207,0.00000372,57608.00000000,0.02656347,0.000000,0.000000
1590192488.50035381,0.00810516,0.00404294,0.00000467,57722.00000000,0.01588058,0.000000,0.000000
1590192488.60019374,0.00810682,0.00437549,0.00000466,57608.00000000,0.01442056,0.000000,0.000000
1590192488.70003390,0.00810885,0.00352268,0.00000563,57638.00000000,0.01584163,0.000000,0.000000
1590192488.80035377,0.00811014,0.00305089,0.00000485,57717.00000000,0.01302422,0.000000,0.000000
1590192488.90019369,0.00811252,0.00479456,0.00000515,57758.00000000,0.01720845,0.000000,0.000000
1590192489.00005078,0.00811509,0.00611349,0.00000525,57876.00000000,0.01790079,0.000000,0.000000
1590192489.10037065,0.00811735,0.00477727,0.00000544,58007.00000000,0.01672808,0.000000,0.000000
1590192489.20021057,0.00811979,0.00419395,0.00000618,58036.00000000,0.01744518,0.000000,0.000000
1590192489.30005074,0.00812191,0.00505145,0.00000541,58095.00000000,0.01619358,0.000000,0.000000
1590192489.40037060,0.00812443,0.00416177,0.00000627,58161.00000000,0.01774949,0.000000,0.000000
1590192489.50021076,0.00812860,0.00416602,0.00000498,58225.00000000,0.02404634,0.000000,0.000000
1590192489.60005069,0.00813021,0.00421849,0.00000473,58284.00000000,0.01427051,0.000000,0.000000
1590192489.70037079,0.00813806,0.00438438,0.00000549,58358.00000000,0.03811596,0.000000,0.000000
1590192489.80021071,0.00814425,0.00407318,0.00000582,58439.00000000,0.03178054,0.000000,0.000000
1590192489.90005064,0.00814679,0.00476389,0.00000565,58353.00000000,0.01785090,0.000000,0.000000
1590192490.00038767,0.00814837,0.00361882,0.00000482,58435.00000000,0.01418535,0.000000,0.000000
1590192490.10022759,0.00815348,0.00390207,0.00000495,58455.00000000,0.02771459,0.000000,0.000000
1590192490.20006752,0.00815531,0.00394112,0.00000492,58451.00000000,0.01515380,0.000000,0.000000
1590192490.30038762,0.00815742,0.00359304,0.00000586,58532.00000000,0.01620613,0.000000,0.000000
1590192490.40022755,0.00817062,0.00630637,0.00000846,58609.00000000,0.05868444,0.000000,0.000000
1590192490.50006747,0.00817317,0.00479312,0.00000599,58645.00000000,0.01791555,0.000000,0.000000
1590192490.60038757,0.00817519,0.00430042,0.00000528,58688.00000000,0.01593156,0.000000,0.000000
1590192490.70022750,0.00817688,0.00368806,0.00000416,58753.00000000,0.01462318,0.000000,0.000000
1590192490.80006766,0.00817860,0.00339988,0.00000485,58815.00000000,0.01478760,0.000000,0.000000
1590192490.90038753,0.00818013,0.00341547,0.00000522,58889.00000000,0.01404351,0.000000,0.000000
1590192491.00024438,0.00818183,0.00404001,0.00000500,58966.00000000,0.01468347,0.000000,0.000000
1590192491.10008454,0.00818316,0.00253350,0.00000507,58970.00000000,0.01328159,0.000000,0.000000
1590192491.20040441,0.00818509,0.00436953,0.00000526,59004.00000000,0.01559563,0.000000,0.000000
1590192491.30024457,0.00818705,0.00368145,0.00000551,59050.00000000,0.01568919,0.000000,0.000000
1590192491.40008450,0.00818917,0.00451602,0.00000533,59137.00000000,0.01633519,0.000000,0.000000
1590192491.50040460,0.00819164,0.00467563,0.00000568,59170.00000000,0.01767801,0.000000,0.000000
1590192491.60024452,0.00819316,0.00376201,0.00000470,59201.00000000,0.01400805,0.000000,0.000000
1590192491.70008445,0.00819602,0.00391542,0.00000599,59219.00000000,0.01918768,0.000000,0.000000
1590192491.80040455,0.00819817,0.00296517,0.00000538,59277.00000000,0.01644780,0.000000,0.000000
1590192491.90024447,0.00820351,0.00352441,0.00000524,59307.00000000,0.02871478,0.000000,0.000000
1590192492.00010133,0.00820791,0.00490042,0.00000656,59367.00000000,0.02511225,0.000000,0.000000
1590192492.10042143,0.00820970,0.00417568,0.00000517,59419.00000000,0.01507825,0.000000,0.000000
1590192492.20026135,0.00821320,0.00528471,0.00000533,59489.00000000,0.02165815,0.000000,0.000000
1590192492.30010128,0.00821704,0.00448113,0.00000566,59511.00000000,0.02299049,0.000000,0.000000
1590192492.40042138,0.00821867,0.00433190,0.00000499,59553.00000000,0.01450007,0.000000,0.000000
1590192492.50026131,0.00822077,0.00419647,0.00000578,59563.00000000,0.01627934,0.000000,0.000000
1590192492.60010147,0.00822235,0.00373733,0.00000490,59363.00000000,0.01431829,0.000000,0.000000
1590192492.70042133,0.00822585,0.00420526,0.00000484,59415.00000000,0.02169408,0.000000,0.000000
1590192492.80026126,0.00823586,0.00379975,0.00000444,59337.00000000,0.04676816,0.000000,0.000000
1590192492.90010142,0.00823738,0.00337630,0.00000456,59360.00000000,0.01408655,0.000000,0.000000
1590192493.00043821,0.00823911,0.00369334,0.00000495,59392.00000000,0.01491887,0.000000,0.000000
1590192493.10027838,0.00824086,0.00343353,0.00000552,59415.00000000,0.01499518,0.000000,0.000000
1590192493.20011830,0.00824240,0.00328159,0.00000547,59484.00000000,0.01414423,0.000000,0.000000
1590192493.30043817,0.00824393,0.00405214,0.00000486,59503.00000000,0.01414163,0.000000,0.000000
1590192493.40027833,0.00824531,0.00331193,0.00000504,59533.00000000,0.01356533,0.000000,0.000000
1590192493.50011826,0.00824708,0.00462349,0.00000499,59531.00000000,0.01509127,0.000000,0.000000
1590192493.60043836,0.00824892,0.00394633,0.00000557,59540.00000000,0.01535376,0.000000,0.000000
1590192493.70027828,0.00825496,0.00565293,0.00000664,59578.00000000,0.03155596,0.000000,0.000000
1590192493.80011821,0.00825662,0.00340956,0.00000488,59580.00000000,0.01465123,0.000000,0.000000
1590192493.90043831,0.00825827,0.00447118,0.00000495,59590.00000000,0.01465552,0.000000,0.000000
1590192494.00029540,0.00825988,0.00367823,0.00000470,59617.00000000,0.01445456,0.000000,0.000000
1590192494.10013533,0.00826099,0.00283094,0.00000428,59661.00000000,0.01254663,0.000000,0.000000
1590192494.20045543,0.00826320,0.00445831,0.00000551,59697.00000000,0.01679957,0.000000,0.000000
1590192494.30029535,0.00826449,0.00339119,0.00000449,59701.00000000,0.01324983,0.000000,0.000000
1590192494.40013552,0.00826700,0.00459163,0.00000557,59748.00000000,0.01800247,0.000000,0.000000
1590192494.50045538,0.00826887,0.00413186,0.00000579,59769.00000000,0.01547340,0.000000,0.000000
1590192494.60029531,0.00827067,0.00298733,0.00000586,59754.00000000,0.01522849,0.000000,0.000000
1590192494.70013547,0.00827241,0.00400612,0.00000532,59774.00000000,0.01501730,0.000000,0.000000
1590192494.80045533,0.00827385,0.00353739,0.00000476,59782.00000000,0.01384162,0.000000,0.000000
1590192494.90029550,0.00827599,0.00501649,0.00000570,59817.00000000,0.01656137,0.000000,0.000000
1590192495.00015235,0.00827793,0.00416165,0.00000553,59805.00000000,0.01578885,0.000000,0.000000
1590192495.10047221,0.00827951,0.00375625,0.00000521,59794.00000000,0.01440652,0.000000,0.000000
1590192495.20031238,0.00828716,0.00220782,0.00000665,59794.00000000,0.03790977,0.000000,0.000000
1590192495.30015230,0.00829486,0.00442865,0.00000665,59815.00000000,0.03812989,0.000000,0.000000
1590192495.40047240,0.00830061,0.00390923,0.00000763,59738.00000000,0.03060525,0.000000,0.000000
1590192495.50031233,0.00830242,0.00412300,0.00000558,59778.00000000,0.01530702,0.000000,0.000000
1590192495.60015225,0.00830693,0.00520444,0.00000617,59814.00000000,0.02579642,0.000000,0.000000
1590192495.70047235,0.00831034,0.00434940,0.00000592,59805.00000000,0.02154043,0.000000,0.000000
1590192495.80031228,0.00831202,0.00413756,0.00000510,59844.00000000,0.01484882,0.000000,0.000000
1590192495.90015221,0.00831400,0.00467308,0.00000574,59853.00000000,0.01598990,0.000000,0.000000
1590192496.00048900,0.00831663,0.00326898,0.00000597,59867.00000000,0.01853102,0.000000,0.000000
1590192496.10032892,0.00831895,0.00427319,0.00000596,59899.00000000,0.01731465,0.000000,0.000000
1590192496.20016885,0.00832657,0.00442163,0.00000550,59937.00000000,0.03793585,0.000000,0.000000
1590192496.30048895,0.00832825,0.00394010,0.00000524,59945.00000000,0.01486450,0.000000,0.000000
1590192496.40032887,0.00832975,0.00383823,0.00000460,59969.00000000,0.01414825,0.000000,0.000000
1590192496.50016904,0.00833096,0.00328373,0.00000468,60004.00000000,0.01303432,0.000000,0.000000
1590192496.60048890,0.00833257,0.00310683,0.00000557,60017.00000000,0.01458400,0.000000,0.000000
1590192496.70032907,0.00833450,0.00385499,0.00000559,60053.00000000,0.01585884,0.000000,0.000000
1590192496.80016899,0.00833607,0.00413755,0.00000466,60031.00000000,0.01442241,0.000000,0.000000
1590192496.90048885,0.00833767,0.00314886,0.00000557,60052.00000000,0.01456394,0.000000,0.000000
1590192497.00034595,0.00833972,0.00380860,0.00000622,60074.00000000,0.01634267,0.000000,0.000000
1590192497.10018587,0.00834401,0.01337118,0.00000521,60082.00000000,0.02503279,0.000000,0.000000
1590192497.20002580,0.00834723,0.00930412,0.00000569,60087.00000000,0.02089715,0.000000,0.000000
1590192497.30034590,0.00834859,0.00333193,0.00000452,60101.00000000,0.01362601,0.000000,0.000000
1590192497.40018582,0.00834982,0.00319484,0.00000472,60125.00000000,0.01315864,0.000000,0.000000
1590192497.50002575,0.00835249,0.00467469,0.00000560,60093.00000000,0.01873625,0.000000,0.000000
1590192497.60034585,0.00835487,0.00431225,0.00000580,60121.00000000,0.01763060,0.000000,0.000000
1590192497.70018578,0.00835584,0.00314698,0.00000413,60126.00000000,0.01215825,0.000000,0.000000
1590192497.80002594,0.00835812,0.00437839,0.00000568,60154.00000000,0.01722990,0.000000,0.000000
1590192497.90034580,0.00836017,0.00507808,0.00000558,60156.00000000,0.01636771,0.000000,0.000000
1590192498.00020242,0.00836186,0.00331058,0.00000565,60188.00000000,0.01496918,0.000000,0.000000
1590192498.10004258,0.00837283,0.00462019,0.00000601,60206.00000000,0.05118233,0.000000,0.000000
1590192498.20036244,0.00837384,0.00322318,0.00000414,60197.00000000,0.01232510,0.000000,0.000000
1590192498.30020261,0.00837519,0.00316702,0.00000475,60228.00000000,0.01361579,0.000000,0.000000
1590192498.40004253,0.00837698,0.00336698,0.00000580,60216.00000000,0.01540237,0.000000,0.000000
1590192498.50036240,0.00837872,0.00406592,0.00000548,60204.00000000,0.01517330,0.000000,0.000000
1590192498.60020256,0.00837998,0.00275470,0.00000486,60226.00000000,0.01328249,0.000000,0.000000
1590192498.70004249,0.00838284,0.00471300,0.00000513,60239.00000000,0.01956278,0.000000,0.000000
1590192498.80036259,0.00838852,0.00554805,0.00000573,60242.00000000,0.03061615,0.000000,0.000000
1590192498.90020251,0.00838950,0.00234576,0.00000492,60246.00000000,0.01221979,0.000000,0.000000
1590192499.00005937,0.00839364,0.00435086,0.00000559,60260.00000000,0.02456538,0.000000,0.000000
1590192499.10037947,0.00839548,0.00388938,0.00000575,60288.00000000,0.01561628,0.000000,0.000000
1590192499.20021939,0.00839672,0.00308014,0.00000466,60306.00000000,0.01326040,0.000000,0.000000
1590192499.30005932,0.00840184,0.00402338,0.00000648,60287.00000000,0.02842748,0.000000,0.000000
1590192499.40037942,0.00840348,0.00318934,0.00000584,60315.00000000,0.01481571,0.000000,0.000000
1590192499.50021935,0.00840834,0.00570405,0.00000473,60342.00000000,0.02744258,0.000000,0.000000
1590192499.60005951,0.00840981,0.00453740,0.00000452,60339.00000000,0.01417688,0.000000,0.000000
1590192499.70037937,0.00841760,0.00342168,0.00000581,60370.00000000,0.03894412,0.000000,0.000000
1590192499.80021930,0.00841926,0.00448544,0.00000507,60367.00000000,0.01495161,0.000000,0.000000
1590192499.90005946,0.00842394,0.00519579,0.00000537,60405.00000000,0.02677196,0.000000,0.000000
